fpl_player_id,opta_code,player_name,web_name,club,position,minutes,starts,goals,assists,xg,xa,xg_p90,xa_p90,expected_goal_involvements,expected_goal_involvements_p90,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,influence,creativity,threat,form,selected_by_percent,now_cost,status,source_provider
217,p536694,Matheus França de Oliveira,M.França,Crystal Palace,Midfielder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.9,u,fpl
644,p450063,Quinten Timber,Timber,Crystal Palace,Midfielder,163,2,0.0,0.0,0.12,0.03,0.07,0.02,0.15,0.09,4,9,9,22,4.2,0.2,1.0,3.0,0.0,5.0,a,fpl
216,p606921,Romain Esse,Esse,Crystal Palace,Midfielder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,u,fpl
212,p108413,Will Hughes,Hughes,Crystal Palace,Midfielder,29,0,0.0,0.0,0.0,0.04,0.0,0.12,0.04,0.12,3,3,1,7,2.4,0.3,0.0,0.5,8.1,4.5,a,fpl
211,p488024,Yéremy Pino Santos,Yeremy,Crystal Palace,Midfielder,226,3,0.0,2.0,0.36,0.4,0.14,0.16,0.76,0.3,3,13,5,21,20.8,83.1,21.0,3.0,0.4,5.5,a,fpl
595,p559152,Zavier Gozo,Gozo,Crystal Palace,Midfielder,28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1.4,1.3,0.0,0.5,0.0,5.0,a,fpl
235,p499300,Adam Aznou,Aznou,Everton,Defender,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,4.0,u,fpl
649,p154043,Ainsley Maitland-Niles,Maitland-Niles,Everton,Defender,87,1,1.0,0.0,0.06,0.14,0.06,0.14,0.2,0.2,3,4,2,5,33.4,0.8,7.0,6.5,0.6,4.5,a,fpl
232,p512462,Jake O'Brien,O'Brien,Everton,Defender,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.0,0.0,0.0,0.2,0.3,4.9,a,fpl
229,p17761,James Tarkowski,Tarkowski,Everton,Defender,360,4,1.0,0.0,0.17,0.03,0.04,0.01,0.2,0.05,29,13,10,39,94.4,13.1,29.0,7.2,12.8,6.1,a,fpl
230,p480455,Jarrad Branthwaite,Branthwaite,Everton,Defender,360,4,0.0,0.0,0.17,0.02,0.04,0.0,0.19,0.04,35,11,5,40,82.8,2.9,73.0,4.8,2.0,5.5,a,fpl
231,p106611,Michael Keane,Keane,Everton,Defender,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,4.8,a,fpl
234,p243571,Nathan Patterson,Patterson,Everton,Defender,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.5,u,fpl
233,p224967,Vitalii Mykolenko,Mykolenko,Everton,Defender,360,4,0.0,0.0,0.0,0.14,0.0,0.04,0.14,0.04,22,19,11,33,62.4,17.3,2.0,5.5,2.7,4.5,a,fpl
248,p486385,Norberto Bercique Gomes Betuncal,Beto,Everton,Forward,31,0,0.0,0.0,0.09,0.0,0.26,0.0,0.09,0.26,1,0,0,1,3.0,0.3,5.0,0.5,0.8,5.4,u,fpl
249,p586309,Thierno Barry,Barry,Everton,Forward,327,4,1.0,0.0,2.98,0.14,0.82,0.04,3.12,0.86,3,8,1,12,48.2,45.7,123.0,3.5,6.5,5.6,a,fpl
226,p111234,Jordan Pickford,Pickford,Everton,Goalkeeper,360,4,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.0,6,46,0,0,72.6,0.0,0.0,4.2,8.8,5.5,a,fpl
227,p229600,Mark Travers,Travers,Everton,Goalkeeper,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,a,fpl
228,p138001,Tom King,King,Everton,Goalkeeper,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.5,a,fpl
654,p629068,Braiden Graham,Graham,Everton,Midfielder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,4.5,a,fpl
209,p242898,Brennan Johnson,Johnson,Everton,Midfielder,173,2,0.0,0.0,0.21,0.22,0.11,0.11,0.43,0.22,7,7,4,18,11.8,23.2,9.0,1.5,0.1,5.9,a,fpl
243,p502697,Carlos Alcaraz Durán,Alcaraz,Everton,Midfielder,5,0,0.0,0.0,0.05,0.02,0.9,0.36,0.07,1.26,0,2,1,3,5.0,0.8,25.0,0.2,0.1,4.9,a,fpl
21,p128295,Christian Nørgaard,Nørgaard,Everton,Midfielder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.9,i,fpl
244,p609873,Harrison Armstrong,Armstrong,Everton,Midfielder,356,4,0.0,1.0,0.09,0.12,0.02,0.03,0.21,0.05,12,17,6,35,45.2,33.7,13.0,3.5,0.4,5.0,a,fpl
247,p244860,Hayden Hackney,Hackney,Everton,Midfielder,136,1,0.0,1.0,0.05,0.13,0.03,0.09,0.18,0.12,4,5,3,12,37.0,39.1,17.0,2.2,0.2,5.5,a,fpl
238,p114283,Jack Grealish,Grealish,Everton,Midfielder,57,0,0.0,0.0,0.02,0.14,0.03,0.22,0.16,0.25,2,1,3,6,7.0,12.9,10.0,0.8,0.4,6.5,a,fpl
239,p232928,James Garner,Garner,Everton,Midfielder,238,3,0.0,0.0,0.04,0.13,0.02,0.05,0.17,0.07,5,20,11,36,17.8,44.0,2.0,2.0,0.1,6.0,a,fpl
236,p215413,Kiernan Dewsbury-Hall,Dewsbury-Hall,Everton,Midfielder,360,4,1.0,0.0,0.62,0.49,0.16,0.12,1.11,0.28,5,21,9,35,86.2,110.6,69.0,4.2,4.9,6.5,a,fpl
246,p513466,Merlin Röhl,Röhl,Everton,Midfielder,249,3,0.0,0.0,0.0,0.2,0.0,0.07,0.2,0.07,6,13,5,24,26.6,32.1,2.0,1.5,0.0,4.9,a,fpl
245,p496661,Tyler Dibling,Dibling,Everton,Midfielder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.4,a,fpl
242,p550615,Tyrique George,George,Everton,Midfielder,298,4,1.0,0.0,0.32,0.31,0.1,0.09,0.63,0.19,5,10,1,16,57.2,70.0,66.0,4.5,0.7,5.5,a,fpl
254,p169528,Antonee Robinson,Robinson,Fulham,Defender,339,4,0.0,0.0,0.26,0.21,0.07,0.06,0.47,0.13,14,16,10,24,46.0,54.6,12.0,2.5,1.4,4.5,a,fpl
257,p232892,Calvin Bassey,Bassey,Fulham,Defender,360,4,0.0,0.0,0.07,0.07,0.02,0.02,0.14,0.04,17,15,4,21,47.0,12.8,2.0,2.2,0.7,4.5,a,fpl
650,p442299,David Affengruber,Affengruber,Fulham,Defender,90,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,3,1,12,0.0,0.0,0.0,4.0,0.0,4.5,a,fpl
253,p174874,Joachim Andersen,Andersen,Fulham,Defender,180,2,0.0,0.0,0.0,0.1,0.0,0.05,0.1,0.05,13,9,2,15,42.2,35.8,8.0,0.5,0.1,5.0,a,fpl
255,p246301,Jorge Cuenca Barreno,J.Cuenca,Fulham,Defender,90,1,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,9,3,1,10,32.8,21.3,0.0,0.8,0.0,4.5,a,fpl
256,p167074,Kenny Tete,Tete,Fulham,Defender,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,3,0.0,0.0,0.0,0.0,0.2,4.4,a,fpl
610,p547686,Luc De Fougerolles,De Fougerolles,Fulham,Defender,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,4.0,u,fpl
269,p184349,Ryan Sessegnon,Sessegnon,Fulham,Defender,50,0,0.0,0.0,0.13,0.44,0.23,0.79,0.57,1.02,2,3,1,3,17.2,26.3,31.0,0.8,0.3,4.4,d,fpl
258,p166477,Timothy Castagne,Castagne,Fulham,Defender,318,4,0.0,2.0,0.67,0.38,0.19,0.11,1.05,0.3,14,14,6,20,58.6,52.6,53.0,4.8,0.8,4.5,a,fpl
569,p551466,Gonzalo García,Gonzalo,Fulham,Forward,346,4,1.0,0.0,1.64,0.25,0.43,0.07,1.89,0.5,6,8,2,16,48.6,21.1,103.0,3.0,3.8,6.0,a,fpl
272,p631786,Jonah Kusi-Asare,Kusi-Asare,Fulham,Forward,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,6.0,4.5,a,fpl
271,p244042,Rodrigo Muniz Carvalho,Muniz,Fulham,Forward,28,0,0.0,0.0,0.4,0.0,1.29,0.0,0.4,1.29,2,0,0,2,9.2,21.6,34.0,0.8,0.4,5.4,a,fpl
252,p505079,Alfie McNally,McNally,Fulham,Goalkeeper,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,4.0,u,fpl
251,p86873,Benjamin Lecomte,Lecomte,Fulham,Goalkeeper,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.1,4.0,a,fpl
250,p80201,Bernd Leno,Leno,Fulham,Goalkeeper,360,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,33,0,0,67.6,0.0,0.0,3.8,3.0,4.5,a,fpl
261,p153133,Alex Iwobi,Iwobi,Fulham,Midfielder,338,4,0.0,0.0,0.2,0.81,0.05,0.22,1.01,0.27,4,14,4,22,32.0,70.5,13.0,2.2,0.7,5.4,a,fpl
570,p571779,César Palacios,Palacios,Fulham,Midfielder,207,3,1.0,0.0,0.98,0.03,0.43,0.01,1.01,0.44,3,8,2,13,39.6,22.3,62.0,2.8,0.2,5.4,a,fpl
262,p209289,Emile Smith Rowe,Smith Rowe,Fulham,Midfielder,38,0,0.0,0.0,0.06,0.02,0.14,0.05,0.08,0.19,1,2,0,3,5.4,23.3,9.0,0.8,0.3,5.4,a,fpl
270,p153366,Harrison Reed,Reed,Fulham,Midfielder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.1,4.4,a,fpl
635,p551050,Hugo Larsson,Larsson,Fulham,Midfielder,24,0,0.0,0.0,0.13,0.23,0.49,0.86,0.36,1.35,0,1,1,2,3.6,1.3,9.0,1.0,0.0,5.0,a,fpl
268,p577725,Josh King,King,Fulham,Midfielder,346,4,2.0,0.0,1.16,0.43,0.3,0.11,1.59,0.41,4,12,7,23,96.8,46.1,96.0,5.5,1.4,5.5,a,fpl
263,p560552,Kevin Santos Lopes de Macedo,Kevin,Fulham,Midfielder,42,0,0.0,0.0,0.03,0.12,0.06,0.26,0.15,0.32,0,3,3,6,5.2,3.4,0.0,0.8,0.0,5.3,a,fpl
626,p616069,Macaulay Zepa,Zepa,Fulham,Midfielder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.3,4.5,a,fpl
636,p500033,Manuel Ángel Morán Ibáñez,Ángel,Fulham,Midfielder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,a,fpl
264,p477555,Oscar Bobb,Bobb,Fulham,Midfielder,273,4,0.0,0.0,0.32,1.05,0.11,0.35,1.37,0.46,4,12,6,22,28.0,85.0,65.0,2.5,0.3,5.5,a,fpl
265,p207189,Sander Berge,Berge,Fulham,Midfielder,273,3,0.0,0.0,0.03,0.34,0.01,0.11,0.37,0.12,5,8,4,17,22.8,53.9,9.0,2.0,0.3,4.9,a,fpl
580,p463210,Shea Charles,Charles,Fulham,Midfielder,213,2,0.0,0.0,0.09,0.14,0.04,0.06,0.23,0.1,12,19,2,33,16.4,39.3,14.0,2.2,0.1,5.0,a,fpl
266,p76357,Tom Cairney,Cairney,Fulham,Midfielder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,i,fpl
638,p496181,Brooke Norton-Cuffy,Norton-Cuffy,Hull City,Defender,34,0,0.0,0.0,0.05,0.0,0.13,0.0,0.05,0.13,1,4,0,1,2.2,0.3,2.0,0.5,0.3,4.0,a,fpl
284,p661800,Cathal McCarthy,McCarthy,Hull City,Defender,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,4.0,a,fpl
278,p501902,Charlie Hughes,Hughes,Hull City,Defender,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,3.9,i,fpl
281,p433590,Cody Drameh,Drameh,Hull City,Defender,65,0,0.0,0.0,0.05,0.0,0.07,0.0,0.05,0.07,5,4,1,6,6.4,0.4,1.0,0.5,0.0,4.0,u,fpl
277,p108416,John Egan,Egan,Hull City,Defender,360,4,0.0,0.0,0.04,0.0,0.01,0.0,0.04,0.01,48,11,7,55,82.6,0.6,2.0,6.2,6.7,4.1,a,fpl
280,p193278,Lewie Coyle,Coyle,Hull City,Defender,258,4,0.0,0.0,0.13,0.03,0.05,0.01,0.16,0.06,7,8,2,9,11.8,16.2,0.0,3.2,0.6,4.0,a,fpl
585,p597462,Lucas Herrington,Herrington,Hull City,Defender,107,0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,7,1,1,8,17.6,0.3,0.0,1.0,0.6,4.0,a,fpl
556,p169359,Matt Targett,Targett,Hull City,Defender,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.4,0.0,0.0,0.2,1.9,4.0,a,fpl
283,p449428,Matty Jacob,Jacob,Hull City,Defender,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,u,fpl
586,p606930,Nobel Mendy,Mendy,Hull City,Defender,249,4,1.0,0.0,0.32,0.0,0.12,0.0,0.32,0.12,32,6,7,39,95.6,1.2,54.0,6.2,7.6,4.1,d,fpl
285,p160817,Paddy McNair,McNair,Hull City,Defender,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,2,4.2,0.0,0.0,0.2,0.1,4.0,a,fpl
282,p232351,Ryan Giles,Giles,Hull City,Defender,354,4,0.0,1.0,0.02,0.35,0.01,0.09,0.37,0.1,15,12,4,19,38.2,60.2,6.0,6.0,2.2,4.0,a,fpl
279,p146426,Semi Ajayi,Ajayi,Hull City,Defender,333,4,1.0,0.0,0.65,0.0,0.18,0.0,0.65,0.18,19,11,4,23,70.8,1.7,35.0,6.5,13.5,4.2,a,fpl
298,p500957,Enis Destan,Destan,Hull City,Forward,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,4.5,u,fpl
632,p626751,Ilyas Ansah,Ansah,Hull City,Forward,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,i,fpl
299,p534392,Mason Burstow,Burstow,Hull City,Forward,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.5,u,fpl
295,p169432,Oli McBurnie,McBurnie,Hull City,Forward,351,4,0.0,2.0,0.87,0.11,0.22,0.03,0.98,0.25,6,6,3,15,20.6,45.7,75.0,3.0,1.9,5.5,a,fpl
637,p631000,Robinio Vaz,Vaz,Hull City,Forward,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0.0,0.0,0.0,0.5,0.1,5.0,a,fpl
273,p167825,Dillon Phillips,Phillips,Hull City,Goalkeeper,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.4,4.0,a,fpl
275,p494950,Harvey Cartwright,Cartwright,Hull City,Goalkeeper,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,u,fpl
274,p105666,Jack Butland,Butland,Hull City,Goalkeeper,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,4.5,i,fpl
572,p473284,Konstantinos Tzolakis,Tzolakis,Hull City,Goalkeeper,360,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,58,0,0,72.4,0.0,0.0,7.0,10.6,4.6,a,fpl
276,p444307,Thimothée Lo-Tutala,Lo-Tutala,Hull City,Goalkeeper,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,u,fpl
292,p208481,Abdülkadir Ömür,Ömür,Hull City,Midfielder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.9,a,fpl
293,p490161,Abu Kamara,Kamara,Hull City,Midfielder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,u,fpl
645,p647839,Christos Mouzakitis,Mouzakitis,Hull City,Midfielder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,a,fpl
297,p470294,Darko Gyabi,Gyabi,Hull City,Midfielder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.5,i,fpl
296,p213292,David Akintola,Akintola,Hull City,Midfielder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,u,fpl
291,p465525,Eliot Matazo,Matazo,Hull City,Midfielder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.5,i,fpl
576,p608227,Elliot Stroud,Stroud,Hull City,Midfielder,249,4,0.0,0.0,0.06,0.05,0.02,0.02,0.11,0.04,3,12,5,20,8.4,20.9,11.0,1.8,0.1,5.0,a,fpl
563,p445028,Hidemasa Morita,Morita,Hull City,Midfielder,45,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,3,11.0,13.4,0.0,0.2,0.0,5.0,i,fpl
574,p552946,Jens Hjertø-Dahl,Hjertø-Dahl,Hull City,Midfielder,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0.0,0.0,0.0,0.2,0.1,4.9,a,fpl
340,p462635,Joe Gelhardt,Gelhardt,Hull City,Midfielder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,a,fpl
288,p171270,Kieran Dowell,Dowell,Hull City,Midfielder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.3,4.5,a,fpl
287,p232905,Liam Millar,Millar,Hull City,Midfielder,50,0,1.0,0.0,0.58,0.0,1.04,0.0,0.58,1.04,2,1,1,4,36.0,1.1,15.0,1.5,0.0,5.0,u,fpl
589,p469266,Lucas Gourna-Douath,Gourna-Douath,Hull City,Midfielder,126,1,0.0,0.0,0.0,0.02,0.0,0.01,0.02,0.01,5,7,4,16,26.2,22.5,0.0,0.8,0.0,5.0,a,fpl
289,p101282,Matt Crooks,Crooks,Hull City,Midfielder,158,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,4,6,19,19.0,2.4,0.0,0.8,0.5,4.5,a,fpl
286,p540324,Mohamed Belloumi,Belloumi,Hull City,Midfielder,312,4,2.0,1.0,0.37,0.12,0.11,0.03,0.49,0.14,14,9,10,33,56.6,26.7,28.0,6.8,2.4,5.0,a,fpl
617,p490884,Mohamed-Ali Cho,Cho,Hull City,Midfielder,45,0,0.0,0.0,0.52,0.16,1.04,0.32,0.68,1.36,1,1,0,2,3.4,0.3,17.0,1.0,0.0,5.0,a,fpl
290,p243413,Regan Slater,Slater,Hull City,Midfielder,360,4,0.0,1.0,0.08,0.56,0.02,0.14,0.64,0.16,8,13,9,30,38.8,34.4,10.0,3.2,5.6,4.5,a,fpl
642,p243951,Sorba Thomas,Thomas,Hull City,Midfielder,57,0,0.0,0.0,0.02,0.07,0.03,0.11,0.09,0.14,0,5,0,5,3.2,10.8,0.0,1.0,0.0,5.5,a,fpl
240,p490094,Tim Iroegbunam,Iroegbunam,Hull City,Midfielder,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,2,0.0,0.0,0.0,0.2,0.0,5.0,a,fpl
294,p553783,Óscar Zambrano,Zambrano,Hull City,Midfielder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,4.5,a,fpl
592,p572584,Abdoul Ouattara,Ouattara,Ipswich Town,Defender,41,0,0.0,0.0,0.0,0.02,0.0,0.04,0.02,0.04,2,4,1,3,9.4,24.6,0.0,1.0,0.9,4.0,a,fpl
307,p222018,Ben Johnson,Johnson,Ipswich Town,Defender,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,4.0,u,fpl
303,p183015,Cédric Kipré,Kipré,Ipswich Town,Defender,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.5,3.9,a,fpl
304,p216616,Dara O'Shea,O'Shea,Ipswich Town,Defender,360,4,0.0,0.0,0.07,0.26,0.02,0.06,0.33,0.08,32,13,7,39,71.8,29.7,15.0,2.0,2.9,4.0,a,fpl
308,p176420,Darnell Furlong,Furlong,Ipswich Town,Defender,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,3,5.0,0.5,0.0,0.2,0.5,4.0,a,fpl
259,p219924,Issa Diop,Diop,Ipswich Town,Defender,360,4,0.0,0.0,0.0,0.15,0.0,0.04,0.15,0.04,31,17,4,35,75.2,11.9,2.0,2.0,14.0,4.0,a,fpl
306,p449429,Jacob Greaves,Greaves,Ipswich Town,Defender,357,4,0.0,0.0,0.0,0.06,0.0,0.02,0.06,0.02,25,12,5,30,49.8,14.9,4.0,0.8,1.2,4.0,a,fpl
305,p455084,Leif Davis,Davis,Ipswich Town,Defender,360,4,2.0,2.0,1.17,0.44,0.29,0.11,1.61,0.4,17,8,2,19,79.6,38.5,69.0,5.8,5.9,4.0,a,fpl
322,p462387,Ali Al-Hamadi,Al-Hamadi,Ipswich Town,Forward,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,5.0,u,fpl
320,p147675,Chuba Akpom,Akpom,Ipswich Town,Forward,69,0,1.0,0.0,0.97,0.0,1.27,0.0,0.97,1.27,0,2,1,3,34.6,1.7,19.0,1.5,1.2,5.0,a,fpl
316,p543968,Emersonn Correia da Silva,Emersonn,Ipswich Town,Forward,237,4,2.0,1.0,1.48,0.11,0.56,0.04,1.59,0.6,3,4,2,9,49.8,37.4,50.0,6.0,2.4,5.5,a,fpl
317,p222625,George Hirst,Hirst,Ipswich Town,Forward,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,5.0,u,fpl
321,p557012,Sindre Walle Egeli,Walle Egeli,Ipswich Town,Forward,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.1,0.0,0.2,3.6,4.5,a,fpl
640,p431639,Zian Flemming,Flemming,Ipswich Town,Forward,51,0,1.0,0.0,0.54,0.01,0.95,0.02,0.55,0.97,1,1,0,2,3.2,0.5,7.0,3.0,0.1,5.5,a,fpl
301,p112520,Alex Palmer,Palmer,Ipswich Town,Goalkeeper,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,4.1,4.0,a,fpl
300,p108813,Christian Walton,Walton,Ipswich Town,Goalkeeper,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.4,4.4,a,fpl
302,p50093,David Button,Button,Ipswich Town,Goalkeeper,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.6,4.0,a,fpl
554,p546600,Kayne van Oevelen,Van Oevelen,Ipswich Town,Goalkeeper,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.5,u,fpl
564,p240514,Kjell Scherpen,Scherpen,Ipswich Town,Goalkeeper,360,4,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,8,39,0,0,88.6,0.0,0.0,1.8,0.6,4.5,a,fpl
315,p531442,Abdul Fatawu,Fatawu,Ipswich Town,Midfielder,286,4,0.0,1.0,0.03,0.83,0.01,0.26,0.86,0.27,6,9,9,24,55.4,103.6,14.0,2.2,0.2,5.5,a,fpl
324,p232457,Anis Mehmeti,Mehmeti,Ipswich Town,Midfielder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.9,a,fpl
310,p241117,Azor Matusiwa,Matusiwa,Ipswich Town,Midfielder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.9,a,fpl
602,p524180,Cameron Humphreys,Humphreys,Ipswich Town,Midfielder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.5,u,fpl
314,p229164,Chiedozie Ogbene,Ogbene,Ipswich Town,Midfielder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.9,u,fpl
562,p442967,Daizen Maeda,Maeda,Ipswich Town,Midfielder,243,3,0.0,0.0,0.71,0.01,0.26,0.0,0.72,0.26,8,4,7,19,28.8,2.9,43.0,1.8,0.3,5.4,a,fpl
619,p218543,Exequiel Palacios,Palacios,Ipswich Town,Midfielder,195,2,0.0,0.0,0.0,0.07,0.0,0.03,0.07,0.03,10,20,8,38,27.4,34.5,2.0,3.0,0.0,5.0,a,fpl
571,p216055,Florentino Ibrain Morris Luís,Florentino,Ipswich Town,Midfielder,13,0,0.0,0.0,0.0,0.01,0.0,0.07,0.01,0.07,1,0,1,2,0.0,0.0,0.0,0.2,0.1,4.9,a,fpl
313,p443261,Jack Clarke,Clarke,Ipswich Town,Midfielder,105,1,1.0,0.0,0.3,0.04,0.26,0.03,0.34,0.29,1,3,2,6,37.0,12.3,22.0,2.2,0.2,5.4,a,fpl
